	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
TCGA-50-8457-01A	0	0.0588264968637586	0.23330670944094	0.107988029171758	0	0.15000568504007	0	0	0.0492360276989142	0.0286440828264418	0	0.0232158349033247	0.0433243102708633	0.0329382371866536	0.0616923388176131	0.0842439561621072	0.0560098200903225	0	0.0705684715272329	0	0	0	0	0.394734451647249	0.919342781987494
TCGA-50-8459-01A	0.00220079870339991	0.0220884908711605	0.0779353662517158	0.0643336085353812	0	0.102966720320534	0.0192305928488753	0	0.0356704361121883	0	0	0.00125800718538399	0.056919614052065	0.128592642712654	0.0259250796786187	0.203065270627935	0.158988496641114	0.00281040138616286	0.0791296811483681	0	0	0.0188847929244435	0	0.520092928053548	0.861615206494015
TCGA-50-8460-01A	0	0.0338099472800807	0.154197901447854	0.0787076817153454	0	0.12557392425489	0.006532045266515	0.0307668839742259	0.0658152040665948	0	0	0.0283560240375948	0.0812170509966412	0.0235617229367321	0	0.0753250703406423	0.112385768013875	0.07376510724811	0.109985668420899	0	0	0	0.33	0.0599110585521109	1.03757797070969
TCGA-53-7624-01A	0.0568454138118319	0	0.0698457552654147	0.0960118787089981	0	0.109638754268432	0.00550828866241772	0.0327647898795219	0.0518549057802648	0	0	0.020121235610923	0	0.202662936829643	0.170700117172998	0.10866467827231	0	0.055525760352643	0.0198554853846026	0	0	0	0	0.352856135873486	0.945553552057073
TCGA-53-7626-01A	0.0326469667351716	0	0.0902748473682064	0.0352156730037548	0	0.288699880382817	0	0.0477280959246982	0.022083019430951	0.0126968632328567	0.0195259737606588	0	0.020550118599208	0.0841312216686411	0.0769534036311043	0.158452606524109	0.0276229183007381	0.00748784582034371	0.0277831197251833	0.0304297916813063	0	0.0177176542102518	0	0.341682611970736	0.941142409760575
TCGA-53-7813-01A	0.048316870897024	0	0.388832353559691	0.2057599339644	0	0.00908756365831304	0.116105553088925	0.0183645251660554	0.0180718046798022	0	0	0.0217165742407724	0.00615199711823863	0.0481136509430223	0.046657241593298	0.0208983432748225	0	0.0265839305289209	0.0253396572867147	0	0	0	0	0.363292084847767	0.932355524703397
TCGA-53-A4EZ-01A	0.0897801972219103	0	0.0386843297078103	0.13022883829708	0	0.208054986960144	0	0.0524265611251546	0.0169920278957046	0	0	0.0334167941723943	0.0185147602794704	0.0684390693688945	0.0622332827853742	0.0999355147223353	0.124245474304914	0	0.0522368298376234	0	0	0.00481133332119	0.15	0.0930813677439409	1.04294070655333
TCGA-55-1592-01A	0.0416274812833334	0	0.0713501323125193	0.0353870830205064	0	0.123669515644935	0	0.0272985295206461	0.0072986293990638	0	0.00160703840434371	0.0038903171825802	0.0684914581766771	0.222174576393251	0.079357731742445	0.176347584443779	0.0846005099940944	0	0.044454579857295	0	0	0.0124448326245303	0	0.326190299568356	0.952003267974313
TCGA-55-1594-01A	0.0693884225528549	0	0.157914805216709	0.0956084687107188	0	0.128981381923522	0.0436692892863331	0.011949426411797	0.0286079029117963	0	0.00656651347347637	0.0100606841464615	0	0.113176988712822	0.0983151051737333	0.129051694212247	0.0422569952005851	0	0.0342752568218562	0	0	0.0301770652450865	0	0.241457963216831	0.979783730965071
TCGA-55-1596-01A	0.0653804956360159	0	0.099286975546469	0.00775750215742763	0	0.114056520205461	0.00714374816563118	0.0172959558657261	0.0461573868841298	0.0274549151101648	0.0174741518392203	0	0	0.258923553501157	0.131152530637569	0.149403479748682	0	0.0405404227639559	0.00351652404620253	0.0144558378921888	0	0	0	0.361123698009313	0.939236184557986
TCGA-55-5899-01A	0.0356589476724594	0	0.0376179818040779	0.0732959294520737	0	0.0418482239945209	0.0676092058016353	0.0287056109401227	0.0278333707191596	0.0313203482217981	0.0127390985544337	0	0	0.30987931414617	0.0663063758156991	0.209760734461172	0.00216239423713768	0	0.0552624641795398	0	0	0	0	0.32347679371853	0.959282983304402
TCGA-55-6543-01A	0.0118808027649661	0	0.0645401250112795	0.0343702554060981	0	0.10220886757313	0.0185944713224669	0	0.00840642834054632	0	0	0	0.0284943426871967	0.189914770620862	0.0551363966746506	0.333652843333703	0.00458956236603665	0.0560358721558205	0.0530560526669118	0	0	0.0391192090763319	0	0.336574177997918	0.952130984229033
TCGA-55-6642-01A	0	0	0.375995421526214	0.114579992627014	0	0.0832665153710493	0.0831332993008635	0	0.00596347684754507	0	0.0326177428771502	0	0	0.145423584008677	0.0281495837972715	0.0835065645241768	0	0	0.0418056362211299	0	0	0.00555818289890908	0	0.445674072400667	0.900343078190441
TCGA-55-6712-01A	0.000760883265899455	0.0194468909503571	0.0380812757298574	0.220570140174583	0	0.144709422702382	0.0813825438562947	0	0.0153554191864809	0	0.00702029006106812	0	0.00500516266540726	0.138596006694075	0.13756805539732	0.0918108426265489	0.0237622540222586	0.0101527099779674	0.0657781026894991	0	0	0	0	0.531476842447548	0.84949234493048
TCGA-55-6968-01A	0.00829511379495432	0	0.136101448454159	0.00866044937698659	0	0.0815020436849475	0.0235737916690406	0.0359053827796033	0.0202711205669842	0.0591278050984252	0	0.0334802957057096	0	0.381074126295399	0.103970069236898	0.0810436733478672	0.00573425688961624	0	0.0212604230994095	0	0	0	0	0.516029479911769	0.856047041005375
TCGA-55-6970-01A	0.0312390299659865	0	0.145745161405917	0.0128455544213864	0	0.115043673770579	0.009977338948593	0.0352265905845044	0.0100565480919344	0	0	0.0155322925706605	0.0199624946105143	0.142725890693057	0.0715207504583411	0.190807389227129	0	0.087484422551752	0.111832862699645	0	0	0	0	0.444138369911573	0.896435613044492
TCGA-55-6971-01A	0	0.0289366141654115	0.141816749054778	0.163218692835674	0	0.0868293766829284	0.00577647308024682	0.00697633713949134	0.0668395747119063	0	0	0.0448228691910899	0.00927490461946368	0.199456009830276	0.105886037038167	0.0733330937110305	0.00259710898863846	0	0.0584253862709916	0	0	0.00581077267990591	0	0.405960967464399	0.913326511836031
TCGA-55-6972-01A	0.0521547223738	0	0.252238360117221	0.241811648177895	0	0.0900151969740444	0	0.0357386799976312	0	0	0.0680863684226336	0.00787437511000598	0.0489545098310139	0	0.0685594716784769	0.0964334376920115	0	0.0309565548005833	0	0.00627830829498129	0.000898366529702156	0	0.36	0.0500928720127513	1.06356178483012
TCGA-55-6975-01A	0.0480302168740477	0	0.263191200145717	0	0	0.162880450407557	0	0.0280348469913498	0.0180390003499109	0.013039736268371	0	0.0451046744472017	0.0042881034076817	0.095847889701684	0	0.125919540793585	0	0.150335646514444	0.0354241248661287	0	0	0.00986456923232057	0	0.383261353636809	0.923634631262715
TCGA-55-6978-01A	0.0073642975418177	0	0.0100148185530302	0.263041073477784	0	0.0616850332234752	0.110464910482859	0.0141934098835958	0.0239716142375196	0	0.0302913842184642	0	0.00763918590069454	0.10315281083719	0.120342801770617	0.136310919997585	0.0807691416932468	0	0.0307585981821205	0	0	0	0	0.477416263698731	0.878073086594364
TCGA-55-6979-01A	0	0.0031298607516586	0.0898743184433227	0.089841508431259	0	0.086860366722384	0.0451282247809159	0.030332284962864	0.0526657476836428	0	0	0.0182873796312205	0	0.199744566208648	0.162430604565475	0.16866851978304	0.0124457077600543	0	0.0324351309513007	0	0	0.00815577932421436	0	0.629042489236614	0.79195702963872
TCGA-55-6980-01A	0.0318861243818496	0	0.0237213877373057	0.0374424791619482	0	0.253718752064817	0.00514306471275493	0.0293252434410914	0.0301555025426274	0	0	0.0196708296999723	0.0969504336481635	0.0274361260674863	0.0527936032982082	0.0419284326293258	0.226841696575029	0.0605066349045337	0.0618587484803701	0	0	0.000620940654516492	0	0.301882174977248	0.957737699314015
TCGA-55-6981-01A	0.0552653096726561	0.00830961747628236	0.0662614210205802	0.00597629012948192	0	0.152569701359699	0.00620318060633294	0.0141613268703341	0.0290280375187538	0	0	0.0125848090522241	0.0168445498211586	0.193961593011068	0	0.09301588798054	0.154708984079435	0.0909201387771499	0.09298212968118	0	0	0.00720702294312449	0	0.281213003645469	0.967829306251631
TCGA-55-6982-01A	0.0165279074281725	0	0.13464301564356	0.00181744905160256	0	0.0385560329062595	0.0123089553407698	0	0.0386686638045248	0.00706104998928259	0.00594119446989454	0	0	0.29441825352424	0.185574688831453	0.185116919977772	0.0663796209034672	0.00985450357371547	0.000309845945726298	0	0	0.00282189860956023	0	0.498330289112374	0.868217131539139
TCGA-55-6983-01A	0.0386046053324071	0.123645919313582	0.0392993101540115	0.11749416991192	0	0.205827384284951	0.0175347864504621	0.0133397103199078	0.0267034251465448	0	0	0.0354813859141258	0	0.196731990849485	0.0261223229871016	0.0844435426735901	0.0216640609202478	0.000302762195646377	0.052804623546017	0	0	0	0	0.303752161752374	0.959749468250831
TCGA-55-6984-01A	0.03748321375092	0.0710545441903537	0.12448636801898	0.0697005735363549	0	0.25958728341798	0	0	0.0714399615715179	0	0	0.0206810289899205	0.000833154935216972	0.0555537044299268	0.00259281911516901	0.0785813111571246	0.0449098634062958	0.0479941448487991	0	0.0740116393291875	0	0.0410903893022538	0	0.200155902284186	0.997332654891574
TCGA-55-6985-01A	0.0169688231707031	0	0.115778751991646	0.0104532737623027	0	0.217565796395743	0.0644315413592839	0	0.019204943660294	0	0.00495341195346363	0.0209207674616598	0	0.191041793549676	0.106460590384194	0.123236250643613	0.0207900909766397	0	0.0802037670993982	0	0	0.0079901975913827	0	0.401206135854725	0.915515964009886
TCGA-55-6986-01A	0.0172238711745558	0	0.017720132094006	0.108466089119831	0	0.232845808334469	0	0	0.000635801662045178	0	0	0.00728986815690891	0.0199243645981168	0.0167053107373258	0.0175222875279961	0.364241541655458	0.0946994245370766	0.0223674034442206	0.0791747249030951	0	0	0.00118337205489519	0	0.3473065762413	0.941290985089059
TCGA-55-6987-01A	0.00492852788124969	0.0448436267783537	0.119916668642456	0.238365083578787	0	0	0.0948459131815495	0.0287633537119932	0.0228182789202529	0	0.045772161240616	0	0.0098112435627771	0.150143772932452	0.129555818324372	0.0638819334132454	0.00267355208810818	0	0.0367617808762055	0	0	0.00691828486758124	0	0.515198227298613	0.860220287022622
TCGA-55-7227-01A	0.00616681395430302	0	0.00774131235225711	0.0565580153746735	0	0.194942931883077	0.00152566781385999	0	0.0376782671778596	0	0	0.027121980901357	0.0285293207076025	0.128176744606893	0.0854523519542848	0.0766132306915938	0.221662142833218	0.029152308952723	0.0944243441332256	0	0	0.00425456666307177	0	0.480193383048492	0.877903409158676
TCGA-55-7281-01A	0.00069559132350747	0.00268180433463197	0.0200023707103677	0.0806686911113652	0	0.122156340617575	0.00927728986000474	0.0228328637222441	0.0287680987934833	0	0	0.0214274184267601	0.0678660997560394	0.117808579907818	0.0770323624424524	0.0731017075868694	0.243959511182039	0.0352547586477877	0.0620391245438889	0	0.0144273870331667	0	0	0.421437616141014	0.906077066210214
TCGA-55-7283-01A	0.0189337023323157	0	0.0103616333838982	0.126517040295959	0	0.161871677076039	0.0293689242322826	0.028146028986029	0	0.0557826002807815	0	0.0204235136759532	0.0130557146022236	0.0576161926015179	0.0739474233788041	0.178956607322049	0.0796746162279157	0.0279847847333702	0.113022462997125	0	0	0.00433707787373575	0	0.312413394595592	0.954850501428035
TCGA-55-7570-01A	0	0	0.448458694420181	0.0836785441929644	0	0.060281743237653	0.00712789912899885	0.052334322619893	0.0312601824597487	0	0	0.05130387845012	0.0100710954263921	0.0772856208375242	0.0442821686569869	0.0819216903181312	0.0340010853590501	0.000391674703342258	0.017452148784595	0	0.00014925140441883	0	0	0.272734153279616	0.9679806306543
TCGA-55-7573-01A	0.0242421357818958	0.0898158715081147	0.0518844213696534	0.0595066143101595	0	0.190029463157977	0	0.0400631687616595	0.0344072428743697	0	0	0.032046495543976	0.00956090224574241	0.0572407272037776	0.064584276316666	0.0454258875851872	0.198064490562826	0.0235119227192825	0.075800651011292	0	0	0.00381572904742082	0	0.198824695461377	0.996558687899324
TCGA-55-7574-01A	0.123086149108548	0.0063356474931699	0.075217186343649	0.0924675176774231	0	0.277045447275848	0.0420833759465444	0	0.0170753299630409	0	0	0.00338991700023778	0.00690397584297364	0.115946359037215	0.0551462666627617	0.106340538245185	0	0	0.0757724823156835	0	0	0.00318980708771977	0	0.408832532746634	0.91214877624039
TCGA-55-7576-01A	0.0410892908561539	0	0	0.0457626251726826	0	0.184891802615039	0.00167045881182482	0.00564517755424076	0.00565508998566554	0	0	0.0372246208318569	0.0356091012731994	0.101134524379628	0.0699420723054251	0.202838334280256	0.0912536469424102	0.0290404926758374	0.142729251492802	0	0	0.00551351082297914	0	0.325918586614426	0.94895742107295
TCGA-55-7724-01A	0.0296352591511857	0	0.0679271572248463	0.0662628413945267	0	0.0865743685806397	0.0371292163213685	0	0	0.0474071516944407	0	0	0	0.154525402630218	0.10290159557624	0.162639381105898	0.081951217518095	0.0616086862477082	0.0580106699824686	0	0	0.0434270525723647	0	0.541684903580384	0.846374111942727
TCGA-55-7725-01A	0.0828462739742185	0	0.00680759433754922	0.0467124140478733	0	0.182059613295667	0.0447690915399753	0.0381554059547867	0	0.0940581900638413	0	0	0	0.117791379080396	0.118277829198292	0.102692976431311	0.0545831243690264	0.0143371870805379	0.0932017934780986	0	0	0.00370712714842716	0	0.374807925846884	0.92764349690571
TCGA-55-7726-01A	0	0	0.107455014951265	0.00809614022061838	0	0.25006359939442	0	0	0	0	0.0155050608130533	0.00104776693201271	0.0053280093419855	0.134346532143562	0.0696396256658613	0.0734745147559762	0.261823313972357	0.0245799156599791	0	0.0291180415385286	0	0.0195224646103821	0	0.384563842172479	0.923501341349385
TCGA-55-7727-01A	0.0433594123061568	0.0751542294297005	0.0447126697121371	0.0963955731310745	0	0.177004477004968	0.0591917554596903	0.00525211345204461	0	0.0381951318615603	0	0	0	0.0513869371959879	0.111330693202938	0.176333057230034	0.0498640149654413	0.0203152234355524	0.0515047116127145	0	0	0	0	0.331837767593334	0.945586896162569
TCGA-55-7728-01A	0	0.0318652682402025	0	0.0319606506116267	0	0.0678189888609514	0	0.0231515841195246	0.0391879969036434	0	0.00207654267079977	0.00626556417958115	0	0.53113427191157	0.0332335340786899	0.155247206557029	0.0426648732389237	0	0.0353935186274574	0	0	0	0	0.787761346811865	0.633655609916046
TCGA-55-7815-01A	0.0462084025733174	0	0.00816384909132584	0	0	0.287037425138435	0.0899936900312515	0	0	0.0626822014529878	0	0	0.00257213728567706	0.0933594351295436	0.0432510278805625	0.193070644030165	0.0976952633761972	0.0244643995821321	0.0455308496058519	0	0	0.00597067482255292	0	0.188573957303099	1.00550245975271
TCGA-55-7816-01A	0.0162649933784682	0	0.0112188372720834	0.107766152687553	0	0.0633996217908841	0.0144059683350237	0	0.0130728679275569	0.0135119124487332	0	0	0.13615545918344	0	0.138230414219814	0.403116069376879	0.0276033739898589	0	0.0552543293897061	0	0	0	0	0.460841263557875	0.887067944124424
TCGA-55-7903-01A	0.0762259213978018	0	0.0195599924310922	0.172589218998688	0	0.0261810285180989	0.0605388993188098	0.0172296280113261	0.0529349241723128	0	0.0643350352539815	0	0.0191689008633964	0.159103875914775	0.125949248583757	0.100567077389988	0.0557712973467655	0.0257780335472675	0.0224450281607456	0.000902445230066668	0	0.000719444861125978	0	0.342759215730399	0.944408977005223
TCGA-55-7907-01A	0.00971592286621033	0	0.0705442616540717	0.114749667595126	0	0.12196494922607	0	0.0124687479649957	0.0206080496276074	0.0526027411781796	0	0.0494348429390873	0	0.153530048503046	0.128522369483064	0.152472182284535	0.0115877102561976	0	0.101798506421809	0	0	0	0	0.468753577995749	0.882615875471055
TCGA-55-7910-01A	0	0	0.403210355998745	0.0214032751724843	0	0.152028662737839	0.0254998658810076	0.0313967233449198	0.0383199288182291	0	0	0.0177492231715719	0	0.138964201028927	0.0154848452741022	0.0625524346135521	0	0.0541326863081027	0.0164752615309773	0	0	0.0227825361195409	0.34	0.0558376897624152	1.04652501118316
TCGA-55-7911-01A	0.0233629046895323	0	0.019471454677479	0.145731486911783	0	0.0440881106849676	0.165201107829591	0.040876783679221	0.0215556399546792	0	0.0788655890439373	0	0.0434988477201285	0.0260772947598277	0.0673158843755366	0.118607061619598	0	0.162722387629796	0.0426254464239228	0	0	0	0	0.381000526712408	0.925689266390621
TCGA-55-7914-01A	0	0.000795871122947512	0.301844573069661	0.148210164540176	0	0.132519830749891	0.0173680054226799	0.0161905358543235	0.0608073466728565	0.0141637669627563	0	0	0	0.0704438041347888	0.110508957820176	0.0864986364105266	0	0	0.0406485072392169	0	0	0	0	0.346923588263776	0.938958014647344
TCGA-55-7994-01A	0.0214502419753811	0	0.0233987416476748	0.176156732024721	0	0	0.0578336184621686	0.0368366069819472	0.0349982021777755	0.00916641440416754	0.0516739825327619	0.0129083489773502	0	0.169665265568394	0.127087101225556	0.168212442293062	0.031569991334114	0.0167966762334993	0.062245634161428	0	0	0	0	0.442118120183327	0.896255669917077
TCGA-55-7995-01A	0.0274608542586338	0	0.000368119989960271	0.15478761627782	0	0.0866771861002658	0.0182253961184933	0.0190325110046946	0.0615649288288119	0.0379132098149058	0	0.00853852105742079	0.00740485209214774	0.356795299335732	0.139498336982536	0.0624747732399311	0.001474213192816	0	0.017784181705832	0	0	0	0	0.655288522062526	0.763589108512044
TCGA-55-8085-01A	0.0401545630186566	0	0.0666475997730412	0.182623928373435	0	0	0.0602309181307947	0.0433370468713243	0.107174766353971	0	0	0.0303350235902114	0.0321871662379877	0.174322000243038	0.10562062662407	0.0927086120274296	0.0211800129480174	0.0250487091785931	0.013701454219154	0	0	0.00472757241027509	0	0.339083511073849	0.944676730601142
TCGA-55-8087-01A	0	0.00401469022597491	0	0.0245938776665984	0	0.126544723321615	0	0.00613435947127176	0.0306599160915576	0	0	0.0421323211027417	0.0230853144423312	0	0.0174510650024426	0.106316000222377	0.455620182419041	0	0.160445175964966	0	0	0.00300237406908226	0	0.357619859138536	0.940670097405198
TCGA-55-8089-01A	0.0143376021848802	0	0.0314509676793251	0.194977794477559	0	0	0.0788175224396193	0.0209364560180851	0.0118424885075602	0.0131424334409094	0.0473677261970045	0.0387370698439524	0.00183750711362127	0.116760406069983	0.186436511028242	0.133183902380718	0.0153913809338656	0.00694231319587971	0.0878379184887944	0	0	0	0	0.590324246720677	0.811495251327898
TCGA-55-8090-01A	0.00115108972809565	0.0180223037787004	0.0350552868588035	0.0359636351391342	0	0.2156684820234	0.0324734502452654	0.0520778304564895	0.0154007393374104	0	0	0.0173013322524167	0.0435263938131284	0.114781577591721	0.0685924027218013	0.181704480388551	0.113972716256236	0	0.0447404204310614	0	0	0.00956785897778512	0	0.211374357251601	0.996245317942684
TCGA-55-8091-01A	0.019746565577597	0	0.0380594176682989	0.0209975290850641	0	0.183643375736918	0.00374137230077215	0	0.0374249006966411	0	0.0247874343435781	0.0157442189706127	0.00529980810695454	0.108401313237638	0.113019234104116	0.14693348397037	0.175259784290251	0.0338554540412074	0.0620136435469555	0	0	0.0110724643230256	0	0.456715983768808	0.889114108882926
TCGA-55-8092-01A	0	0.0288169780586877	0.413856258142642	0.200950750122763	0	0	0.0403256150232699	0.00797465177179079	0.0669663298112511	0	0	0.00884554002096342	0	0.0433985688489569	0.100043660237421	0.0715858512200383	0	0	0.0172357967422167	0	0	0	0	0.545817965341075	0.85144854550446
TCGA-55-8094-01A	0	0.00480445644271314	0.0456496299719079	0.0851300051939695	0	0.197134433761726	0	0.0173438031501454	0.0120508915274886	0	0	0.00467824985586988	0.0113006603401941	0.164419596444623	0	0.0516759924597785	0	0.176829116345422	0.209850377026387	0	0.00454368969152015	0.0145890977882544	0.4	0.0436831674418632	1.07353667754506
TCGA-55-8096-01A	0	0	0.155060077595663	0	0	0.0924034084881528	0	0	0.036718001016474	0	0.0646439439124504	0	0.0122569388680956	0.335928104564991	0.0447956752801858	0.224273529355718	0.0132924505242953	0	0.020627870393975	0	0	0	0	0.411516591737787	0.915752611188952
TCGA-55-8097-01A	0.00511537641418465	0.0365397006297626	0.0810892646086167	0.0558755207491163	0	0.214774940818563	0.00677272377396803	0.0122299060518189	0.0528325854708841	0	0	0.0246499203379847	0.0180813401513846	0.0210511278730333	0.0300659865454922	0.168583661480242	0.141159421028971	0.0186121407547771	0.111767132823469	0	0	0.000799250487730881	0	0.319011680766985	0.948782943698565
TCGA-55-8203-01A	0	0.0737650414766732	0.211189398850448	0.122035136607207	0	0.0484201502229058	0.0548731274738567	0.0214022645691096	0.0769490114003791	0	0.0102567205005539	0	0	0.15648820037044	0.0869055172368334	0.068313580227028	0.0330055316425789	0	0.0266830386842953	0	0	0.00971328073769102	0	0.408135329429156	0.913210727817367
TCGA-55-8204-01A	0.0071179426960467	0	0.304758432638685	0.0107172071111693	0	0.121844930796336	0.0422121789938701	0	0	0.00244126235803834	0	0.0326308939796604	0.00703737595181134	0.0519318380419136	0.147863751118355	0.0552184197868559	0.0705187385666017	0	0.127692949652133	0	0	0.0180140783085232	0	0.402643749226113	0.915032320399047
TCGA-55-8205-01A	0.0155810841137178	0	0.063967101300072	0.13956072078414	0	0.0809770040165377	0.0908739209943343	0.0124035755341448	0	0	0	0.0299729316251625	0.0259659014884371	0.0567685612251236	0.0978769806202896	0.263416284640411	0.0974372383038727	0	0.0127487554285475	0	0.00689351536497516	0.00555642456023497	0	0.419397355509561	0.906992265394427
TCGA-55-8206-01A	0	0.00840070859567878	0.0488727513665815	0.0171438290641438	0	0.103010562115291	0.0158883377076862	0.01142813728977	0.0106565513787361	0	0	0.00620398514508842	0.285305682627297	0	0.00149592465809913	0.0817299192101033	0.24883202557818	0.0152305361211319	0.141086675841824	0	0.00471437330038846	0	0	0.512647160360184	0.862490549093404
TCGA-55-8207-01A	0.00428652089335851	0.00712714034760851	0	0	0	0.205408573221642	0	0	0.0110919406571964	0.003246192723495	0	0.0472514594017019	0.0431428657261314	0.17376422689173	0.00285746340766575	0.213666861030256	0.132534059527024	0.0356900591277218	0.11297992638757	0	0	0.00695271065689937	0	0.349003577385304	0.941767080715026
TCGA-55-8208-01A	0.0132714558295502	0.0142142583645325	0.102980160022802	0.0848477820724827	0	0.0612364730041623	0.00862479143273417	0.0285617306115873	0.079706694413128	0	0	0.018031547070097	0	0.225134741160018	0.137650897917724	0.148171410392919	0.00974689881698203	0	0.0441947348128306	0	0	0.0236264240784499	0	0.531347007219668	0.849596820322586
TCGA-55-8299-01A	0.0302117193066618	0	0	0.205232298055856	0	0	0.0199582101390816	0.0352792378459854	0.0493156520939751	0	0.0610419449146497	0.0203509868371759	0.017982507924305	0.0404263741232039	0.105744019112364	0.0893065249586136	0	0.247797738468393	0.0744886335973652	0	0	0.00286415262237025	0	0.65090892511093	0.768789797675375
TCGA-55-8301-01A	0	0.0332829960204504	0.128061608459128	0.137782485127095	0	0.0519419374282839	0.00841033009877443	0.0217557377014553	0.0471635448739107	0.0024526902932184	0.00683571190719125	0.0284748505025653	0	0.18101332457628	0.231023213487736	0.0767124225626315	0.00403271228222849	0	0.0410564346790509	0	0	0	0	0.716277450955517	0.723878160679606
TCGA-55-8302-01A	0.015300468254172	0	0.10261640507878	0.0863664384483593	0	0.0602451916155863	0.00552630050805866	0.058800284564267	0.00510758055462778	0	0	0.0360650042943098	0.0272857802728443	0.156702700231638	0.164783725354698	0.148108433513362	0.0190337623315495	0.00350221427079211	0.110555710706955	0	0	0	0	0.360616884221391	0.936250209246032
TCGA-55-8505-01A	0.0240624013135043	0	0.15109539248303	0.00482885430342999	0	0.0751430104354736	0.008836158596937	0	0.043384044044856	0	0.0158033631052995	0	0	0.492884114524913	0.032959047662099	0.119830012779702	0	0	0.0186167442454863	0.00445502500746006	0	0.00810183149780902	0	0.436005851945856	0.911240317323028
TCGA-55-8506-01A	0.000321328308790518	0	0.0971700025246144	0.0576554989418396	0	0.0329920951192068	0.0553864188971979	0.0208681239616619	0.00633343132223059	0.00284273916531878	0.00746268814946301	0.0173060651845636	0	0.336529762173971	0.0611804978904066	0.23649806899684	0.0048285948335668	0	0.0561679272793981	0	0	0.0064567572509299	0	0.500547753784825	0.865468796751899
TCGA-55-8507-01A	0	0	0.044437695797313	0.0619138183499015	0	0.0894206003648775	0	0.0547794002576524	0.00122878291804924	0	0	0.048201167661105	0.0115031631037337	0.346138405926573	0.0428962651410205	0.198946254673963	0	0.0456014436781141	0.0174329317434576	0.0134591739866639	0	0.0240408963975755	0	0.260033022463726	1.000715418956
TCGA-55-8508-01A	0	0.00459514689375168	0.470797855788457	0.0500408353121663	0	0.0236237155309095	0.000904911731783956	0.00749725427178562	0.0566622496075815	0	0	0.0178427826198331	0	0.280793585265652	0.0201494101514262	0.035102284356301	0	0	0.0127036845581392	0	0	0.019286283912213	0	0.434629968426125	0.902577174565107
TCGA-55-8510-01A	0	0.0170343957310224	0.0266097957837629	0.115779626693331	0	0.0582361331566094	0.0317192666257446	0.0229314508443829	0.0527957136368415	0	0	0.0296582148963586	0.0141321554358929	0.116196052910315	0.0974724411082079	0.240277557312478	0.0695191043526845	0	0.0968902989240897	0	0	0.0107477925882785	0	0.52282218172147	0.857038660593525
TCGA-55-8511-01A	0.029322789921051	0	0.109024269127635	0.140379929281661	0	0.103463839727072	0.0423926357891036	0.0421608751731011	0.0355323924765319	0	0	0.032705392728654	0.0116138873347905	0.12478779571446	0.126198359424949	0.142834132328903	0.00818746625573785	0	0.0468370542459141	0	0	0.00455918047043504	0	0.431222056994169	0.901430893849776
TCGA-55-8512-01A	0.0151981003811249	0	0.0505670340163424	0.0965443957283938	0	0.155594218916845	0	0.00643509003886245	0	0	0.030457989576829	0.0407238889770721	0.0759950393376207	0.106250482336184	0	0.24350900280433	0	0.0466774077874967	0.0407122995949577	0	0.0189330615421832	0.0724019889617585	0.13	0.0978377148496215	1.04834533638904
TCGA-55-8513-01A	0.0109952564082193	0.051951177642717	0.00574310597282476	0.0149982252885832	0	0.0667371014841638	0	0.00373036400847323	0.0350987773109959	0	0	0.0202080395884949	0.00746734994738738	0.179865793700501	0.0269969938359031	0.359561815930133	0.133554904792072	0.0164439533861796	0.059195714591212	0	0	0.00745142611214001	0	0.509025019748513	0.860319947255971
TCGA-55-8514-01A	0.00960787337705536	0.0127853358143496	0.0611499877975234	0.0291192535543842	0	0.140757634645583	0	0.0527485963932602	0.0374623929537059	0	0	0.0152586404931547	0.117399764535278	0.127245297031981	0.0479102997923176	0.2235807778809	0.00044784510346644	0.0668503259065262	0.0576759747205147	0	0	0	0	0.196477152701598	1.00303639941677
TCGA-55-8614-01A	0	0	0.100412183309431	0.041601349093883	0	0.11508231739147	0	0.0331949875073091	0.0153511230540709	0.0228643467733222	0	0.0472001190608878	0	0.285046757962954	0.0960068259032934	0.113941587683331	0.0233319617021016	0.0011678038929201	0.0910564239770236	0	0	0.0137422126880024	0	0.205077414888504	1.01054876443046
TCGA-55-8615-01A	0.010912643845264	0	0.0068571548167597	0.00320133583412023	0	0.0620754520736071	0	0.0659384764596179	0.0983720182831973	0.0088688966967223	0	0.0157607182814169	0.0263332576622161	0.470743964622538	0.0115874537677037	0.125782299358856	0	0.0670197581645293	0.0265465701334521	0	0	0	0	0.200911958953885	1.05034738444553
TCGA-55-8616-01A	0.100720091114268	0.00316599196058328	0	0.0453535204378376	0	0.307794626470883	0	0	0.119246212391994	0.024092998413403	0	0	0.0126744975146447	0.0693650302309655	0.0641885223071731	0.133193594984246	0.0107199290837959	0	0.109484985090206	0	0	0	0	0.212779524240729	1.00011333710892
